,Open,High,Low,Close,Adj Close,Volume,Date,Company
0,49.98,50.23,48.25,48.880001,48.259129,381300.0,2021-07-06,ABCB
1,48.279999,49.189999,47.849998,48.400002,47.785225,474200.0,2021-07-07,ABCB
2,47.150002,47.939999,46.380001,47.639999,47.034878,622300.0,2021-07-08,ABCB
3,48.759998,49.93,48.279999,49.84,49.20694,436800.0,2021-07-09,ABCB
4,49.099998,49.889999,48.66,49.810001,49.177319,418600.0,2021-07-12,ABCB
5,49.610001,49.759998,48.310001,48.540001,47.923447,324700.0,2021-07-13,ABCB
6,48.77,49.400002,47.52,47.82,47.212593,290900.0,2021-07-14,ABCB
7,47.330002,48.599998,47.330002,48.540001,47.923447,292600.0,2021-07-15,ABCB
8,48.919998,48.919998,47.02,47.16,46.560974,284400.0,2021-07-16,ABCB
9,45.630001,46.150002,44.919998,45.580002,45.001045,472200.0,2021-07-19,ABCB
10,45.490002,47.98,45.400002,46.52,45.929104,498900.0,2021-07-20,ABCB
11,47.09,47.970001,47.080002,47.48,46.876911,327200.0,2021-07-21,ABCB
12,47.43,47.43,45.450001,45.700001,45.119522,294800.0,2021-07-22,ABCB
13,45.689999,46.290001,45.060001,45.970001,45.386093,405000.0,2021-07-23,ABCB
14,46.380001,47.369999,46.119999,47.049999,46.45237,462500.0,2021-07-26,ABCB
15,46.66,47.59,46.25,47.330002,46.728817,468000.0,2021-07-27,ABCB
16,48.450001,49.400002,47.599998,48.919998,48.298618,568700.0,2021-07-28,ABCB
17,49.48,49.91,48.900002,49.130001,48.505951,416900.0,2021-07-29,ABCB
18,48.68,49.669998,48.279999,48.610001,47.992561,495000.0,2021-07-30,ABCB
19,48.700001,50.540001,48.220001,48.310001,47.696373,470100.0,2021-08-02,ABCB
20,48.580002,49.0,47.200001,48.759998,48.140652,375300.0,2021-08-03,ABCB
21,47.93,49.02,47.830002,47.889999,47.2817,297100.0,2021-08-04,ABCB
22,48.16,49.209999,48.16,49.16,48.535568,218600.0,2021-08-05,ABCB
23,50.060001,50.580002,49.560001,50.16,49.522869,405500.0,2021-08-06,ABCB
24,49.950001,50.439999,48.459999,49.970001,49.335281,512400.0,2021-08-09,ABCB
25,49.91,50.82,49.66,50.52,49.8783,1362000.0,2021-08-10,ABCB
26,50.759998,51.439999,49.93,51.310001,50.658264,386400.0,2021-08-11,ABCB
27,50.66,51.459999,50.66,50.990002,50.342327,331600.0,2021-08-12,ABCB
28,51.169998,51.25,50.18,50.43,49.789444,220300.0,2021-08-13,ABCB
29,49.900002,50.490002,49.290001,50.150002,49.512997,237200.0,2021-08-16,ABCB
30,49.639999,50.02,48.73,49.07,48.446712,268500.0,2021-08-17,ABCB
31,48.98,49.700001,48.529999,48.599998,47.982681,287000.0,2021-08-18,ABCB
32,47.970001,48.400002,47.130001,47.450001,46.847294,335100.0,2021-08-19,ABCB
33,47.290001,48.41,47.279999,48.32,47.706242,200100.0,2021-08-20,ABCB
34,48.779999,49.040001,48.459999,48.790001,48.170273,184100.0,2021-08-23,ABCB
35,48.889999,49.41,48.73,49.18,48.555317,172700.0,2021-08-24,ABCB
36,49.279999,50.119999,49.279999,49.330002,48.703415,208800.0,2021-08-25,ABCB
37,49.5,50.040001,48.369999,48.43,47.814846,214900.0,2021-08-26,ABCB
38,48.700001,50.16,48.700001,50.07,49.43401,299600.0,2021-08-27,ABCB
39,50.0,50.209999,48.610001,48.689999,48.071537,217600.0,2021-08-30,ABCB
40,48.380001,50.110001,48.380001,49.240002,48.614555,290600.0,2021-08-31,ABCB
41,49.330002,49.330002,48.169998,48.759998,48.140652,213200.0,2021-09-01,ABCB
42,48.169998,49.18,47.75,48.240002,47.627258,318200.0,2021-09-02,ABCB
43,48.549999,49.639999,47.860001,48.029999,47.419922,246100.0,2021-09-03,ABCB
44,48.360001,48.380001,47.349998,47.439999,46.837418,329100.0,2021-09-07,ABCB
45,47.299999,47.450001,46.16,46.43,45.840248,289100.0,2021-09-08,ABCB
46,46.310001,47.200001,46.310001,46.75,46.156185,368400.0,2021-09-09,ABCB
47,46.990002,47.43,46.389999,46.540001,45.948853,447600.0,2021-09-10,ABCB
48,46.790001,47.720001,46.470001,47.669998,47.064495,585900.0,2021-09-13,ABCB
49,47.709999,48.150002,46.459999,46.68,46.08707,517300.0,2021-09-14,ABCB
50,46.709999,47.529999,46.619999,47.09,46.491867,335800.0,2021-09-15,ABCB
51,47.549999,47.82,46.5,47.450001,46.847294,403800.0,2021-09-16,ABCB
52,47.529999,48.110001,46.869999,47.830002,47.222469,1918300.0,2021-09-17,ABCB
53,45.799999,46.52,45.09,46.470001,45.879742,501400.0,2021-09-20,ABCB
54,46.779999,47.450001,46.150002,46.529999,45.938976,370700.0,2021-09-21,ABCB
55,47.439999,48.049999,46.860001,47.439999,46.837418,229100.0,2021-09-22,ABCB
56,47.869999,49.959999,47.610001,49.540001,48.910748,297500.0,2021-09-23,ABCB
57,49.470001,51.150002,49.349998,50.66,50.016514,386700.0,2021-09-24,ABCB
58,51.259998,53.630001,51.259998,53.049999,52.37616,436200.0,2021-09-27,ABCB
59,53.470001,53.610001,52.049999,52.330002,51.665306,329800.0,2021-09-28,ABCB
60,51.779999,53.41,51.779999,53.290001,52.764359,297800.0,2021-09-29,ABCB
61,52.650002,53.080002,51.799999,51.880001,51.368263,406500.0,2021-09-30,ABCB
62,52.029999,53.700001,51.630001,53.080002,52.556435,354600.0,2021-10-01,ABCB
63,52.669998,53.700001,52.59,53.470001,52.942589,296900.0,2021-10-04,ABCB
64,53.060001,54.0,52.119999,52.619999,52.100964,360300.0,2021-10-05,ABCB
65,52.189999,52.259998,50.810001,52.16,51.645504,275700.0,2021-10-06,ABCB
66,52.779999,53.130001,52.41,53.130001,52.605938,215800.0,2021-10-07,ABCB
67,53.209999,53.639999,52.669998,52.82,52.298992,182100.0,2021-10-08,ABCB
68,53.310001,53.580002,52.48,52.490002,51.972252,158000.0,2021-10-11,ABCB
69,52.490002,52.919998,51.720001,52.82,52.298992,212500.0,2021-10-12,ABCB
70,52.73,52.849998,51.5,52.0,51.487083,293000.0,2021-10-13,ABCB
71,52.880001,52.880001,52.029999,52.779999,52.259392,234400.0,2021-10-14,ABCB
72,53.900002,53.900002,51.779999,51.880001,51.368263,532100.0,2021-10-15,ABCB
73,51.869999,52.669998,51.529999,51.630001,51.120731,213400.0,2021-10-18,ABCB
74,51.709999,52.049999,51.060001,51.970001,51.457382,417500.0,2021-10-19,ABCB
75,51.939999,53.360001,51.77,53.32,52.794064,291300.0,2021-10-20,ABCB
76,53.41,53.77,52.970001,53.619999,53.091103,370900.0,2021-10-21,ABCB
77,53.57,54.5,53.380001,54.41,53.873314,231200.0,2021-10-22,ABCB
78,54.860001,55.099998,54.349998,54.959999,54.417885,251600.0,2021-10-25,ABCB
79,54.880001,54.880001,53.98,54.23,53.695087,213700.0,2021-10-26,ABCB
80,53.799999,53.799999,52.380001,52.580002,52.061359,336300.0,2021-10-27,ABCB
81,52.91,53.959999,52.889999,53.650002,53.120808,253800.0,2021-10-28,ABCB
82,51.169998,53.27,51.009998,52.389999,51.873234,417800.0,2021-10-29,ABCB
83,53.07,53.889999,52.59,53.869999,53.338634,553400.0,2021-11-01,ABCB
84,54.02,54.360001,52.799999,52.970001,52.447514,353600.0,2021-11-02,ABCB
85,53.389999,54.860001,52.48,54.290001,53.754494,386600.0,2021-11-03,ABCB
86,53.919998,54.360001,52.77,53.630001,53.101009,246300.0,2021-11-04,ABCB
87,54.330002,55.98,54.27,55.09,54.546608,302200.0,2021-11-05,ABCB
88,55.529999,56.639999,54.740002,55.240002,54.695126,203100.0,2021-11-08,ABCB
89,54.990002,55.52,54.330002,54.900002,54.358482,240700.0,2021-11-09,ABCB
90,55.139999,55.720001,54.849998,54.889999,54.348572,368400.0,2021-11-10,ABCB
91,55.130001,55.419998,54.52,54.82,54.279266,281300.0,2021-11-11,ABCB
92,54.82,55.220001,53.400002,53.779999,53.249523,266200.0,2021-11-12,ABCB
93,54.25,54.450001,53.369999,53.959999,53.42775,320300.0,2021-11-15,ABCB
94,53.900002,54.169998,53.299999,53.900002,53.368343,391800.0,2021-11-16,ABCB
95,53.509998,53.509998,52.16,52.490002,51.972252,314000.0,2021-11-17,ABCB
96,52.41,52.860001,51.68,52.48,51.962349,296800.0,2021-11-18,ABCB
97,51.799999,52.259998,51.139999,51.580002,51.071224,234300.0,2021-11-19,ABCB
98,52.279999,53.66,51.98,52.82,52.298992,340600.0,2021-11-22,ABCB
99,53.200001,53.779999,52.830002,53.450001,52.922783,227100.0,2021-11-23,ABCB
100,53.240002,53.630001,52.93,53.200001,52.675247,350400.0,2021-11-24,ABCB
101,51.080002,51.490002,48.98,50.060001,49.566219,258200.0,2021-11-26,ABCB
102,51.349998,51.349998,49.380001,49.849998,49.358288,332400.0,2021-11-29,ABCB
103,49.02,49.759998,48.110001,48.669998,48.189926,413700.0,2021-11-30,ABCB
104,50.060001,50.490002,48.0,48.080002,47.605751,459300.0,2021-12-01,ABCB
105,48.310001,50.080002,48.310001,49.689999,49.199867,261200.0,2021-12-02,ABCB
106,49.869999,50.009998,48.279999,48.77,48.288944,298000.0,2021-12-03,ABCB
107,49.73,51.029999,49.32,50.16,49.665234,273900.0,2021-12-06,ABCB
108,50.75,50.93,49.110001,49.48,48.991936,299800.0,2021-12-07,ABCB
109,49.540001,50.0,49.139999,49.450001,48.962238,200600.0,2021-12-08,ABCB
110,49.009998,49.400002,48.619999,49.060001,48.576084,223300.0,2021-12-09,ABCB
111,49.490002,49.490002,48.099998,49.200001,48.714703,199400.0,2021-12-10,ABCB
112,48.889999,49.389999,48.0,48.869999,48.387959,496600.0,2021-12-13,ABCB
113,49.07,50.68,48.779999,49.299999,48.813717,605700.0,2021-12-14,ABCB
114,49.709999,49.709999,47.849998,48.299999,47.823574,821000.0,2021-12-15,ABCB
115,49.27,49.919998,48.299999,48.799999,48.318645,681200.0,2021-12-16,ABCB
116,48.790001,49.259998,47.009998,48.59,48.110718,2401500.0,2021-12-17,ABCB
117,48.02,48.610001,46.200001,46.650002,46.189857,481400.0,2021-12-20,ABCB
118,47.290001,48.580002,47.200001,48.200001,47.724567,550600.0,2021-12-21,ABCB
119,48.18,49.0,47.959999,48.849998,48.368156,262300.0,2021-12-22,ABCB
120,49.07,49.810001,48.880001,49.209999,48.724602,164900.0,2021-12-23,ABCB
121,49.439999,49.779999,48.720001,49.75,49.259277,185000.0,2021-12-27,ABCB
122,49.619999,50.560001,48.59,50.07,49.576118,168700.0,2021-12-28,ABCB
123,50.080002,50.580002,49.630001,50.25,49.754345,179300.0,2021-12-29,ABCB
124,50.349998,50.740002,49.619999,49.709999,49.367035,201800.0,2021-12-30,ABCB
125,49.529999,50.060001,49.029999,49.68,49.337242,209200.0,2021-12-31,ABCB
126,50.040001,51.560001,49.84,51.419998,51.065235,903500.0,2022-01-03,ABCB
127,51.990002,52.939999,51.75,52.68,52.316544,439700.0,2022-01-04,ABCB
128,53.049999,53.669998,52.139999,52.220001,51.859718,290200.0,2022-01-05,ABCB
129,52.779999,54.389999,52.439999,53.970001,53.597645,359000.0,2022-01-06,ABCB
130,54.130001,54.529999,53.509998,54.07,53.696953,417200.0,2022-01-07,ABCB
131,54.369999,54.57,53.189999,54.009998,53.637367,367700.0,2022-01-10,ABCB
132,54.080002,54.299999,52.939999,53.869999,53.498329,396300.0,2022-01-11,ABCB
133,54.0,54.27,52.880001,54.150002,53.776405,464700.0,2022-01-12,ABCB
134,54.200001,55.619999,54.189999,55.139999,54.759571,470100.0,2022-01-13,ABCB
135,54.0,55.389999,54.0,55.27,54.888672,354800.0,2022-01-14,ABCB
136,55.27,55.5,54.009998,54.119999,53.746609,371500.0,2022-01-18,ABCB
137,54.07,54.43,52.470001,52.59,52.227165,476200.0,2022-01-19,ABCB
138,52.799999,53.220001,50.490002,50.599998,50.250893,549500.0,2022-01-20,ABCB
139,50.630001,51.59,49.970001,50.290001,49.943031,663000.0,2022-01-21,ABCB
140,49.380001,51.84,49.380001,51.529999,51.174477,520700.0,2022-01-24,ABCB
141,51.18,52.119999,50.110001,51.41,51.055305,334900.0,2022-01-25,ABCB
142,51.849998,52.630001,50.27,51.23,50.876545,642600.0,2022-01-26,ABCB
143,51.369999,51.830002,49.18,49.669998,49.327309,460300.0,2022-01-27,ABCB
144,48.459999,50.0,46.220001,48.889999,48.552689,661900.0,2022-01-28,ABCB
145,48.720001,49.389999,47.509998,49.310001,48.969795,630500.0,2022-01-31,ABCB
146,49.139999,49.360001,47.889999,48.759998,48.423588,757500.0,2022-02-01,ABCB
147,48.759998,50.639999,48.029999,49.150002,48.810902,597300.0,2022-02-02,ABCB
148,49.18,49.900002,48.43,48.52,48.185246,363300.0,2022-02-03,ABCB
149,49.080002,49.389999,48.330002,48.970001,48.632141,291200.0,2022-02-04,ABCB
150,48.98,49.779999,48.349998,49.630001,49.28759,290400.0,2022-02-07,ABCB
151,50.290001,50.799999,49.400002,50.779999,50.429653,455700.0,2022-02-08,ABCB
152,50.630001,51.380001,50.400002,51.189999,50.836823,471300.0,2022-02-09,ABCB
153,51.130001,52.029999,50.220001,50.700001,50.350208,582900.0,2022-02-10,ABCB
154,50.720001,51.27,49.77,50.41,50.062206,327400.0,2022-02-11,ABCB
155,50.779999,51.130001,49.360001,49.59,49.24786,418200.0,2022-02-14,ABCB
156,50.240002,51.32,50.240002,51.209999,50.856686,300800.0,2022-02-15,ABCB
157,50.650002,51.580002,50.650002,51.32,50.965927,283500.0,2022-02-16,ABCB
158,50.73,50.889999,49.57,49.619999,49.277653,219900.0,2022-02-17,ABCB
159,49.150002,50.560001,48.950001,50.09,49.744411,279300.0,2022-02-18,ABCB
160,49.98,50.299999,48.860001,49.099998,48.761242,290900.0,2022-02-22,ABCB
161,49.619999,49.889999,48.299999,48.439999,48.105797,202500.0,2022-02-23,ABCB
162,46.75,48.029999,45.799999,47.709999,47.380829,427300.0,2022-02-24,ABCB
163,47.849998,49.880001,47.849998,49.610001,49.267723,229600.0,2022-02-25,ABCB
164,48.470001,49.68,48.009998,49.5,49.158482,428600.0,2022-02-28,ABCB
165,49.02,49.66,45.970001,46.740002,46.417526,487200.0,2022-03-01,ABCB
166,47.169998,49.209999,47.169998,48.779999,48.443447,487200.0,2022-03-02,ABCB
167,48.91,49.799999,48.130001,48.59,48.254761,487800.0,2022-03-03,ABCB
168,47.57,48.189999,46.110001,46.77,46.447319,555200.0,2022-03-04,ABCB
169,46.84,47.029999,44.23,44.360001,44.053947,928500.0,2022-03-07,ABCB
170,44.669998,46.68,43.919998,44.360001,44.053947,605600.0,2022-03-08,ABCB
171,45.950001,46.560001,45.549999,46.299999,45.98056,630700.0,2022-03-09,ABCB
172,45.560001,46.610001,45.32,46.490002,46.16925,295000.0,2022-03-10,ABCB
173,46.970001,48.07,46.779999,47.810001,47.480145,501700.0,2022-03-11,ABCB
174,48.779999,49.689999,46.700001,47.07,46.745251,458000.0,2022-03-14,ABCB
175,47.16,47.849998,46.689999,47.25,46.924007,366500.0,2022-03-15,ABCB
176,47.619999,48.400002,46.43,48.299999,47.966759,524000.0,2022-03-16,ABCB
177,47.689999,47.950001,47.189999,47.580002,47.251732,303500.0,2022-03-17,ABCB
178,47.150002,47.619999,45.709999,47.18,46.854492,960400.0,2022-03-18,ABCB
179,47.459999,47.84,46.16,46.549999,46.228836,269600.0,2022-03-21,ABCB
180,47.099998,47.759998,46.240002,46.599998,46.278488,624600.0,2022-03-22,ABCB
181,46.330002,46.57,43.84,43.939999,43.636841,502000.0,2022-03-23,ABCB
182,44.25,44.889999,43.560001,44.650002,44.341949,434700.0,2022-03-24,ABCB
183,44.709999,45.490002,44.66,44.939999,44.629944,480100.0,2022-03-25,ABCB
184,44.93,45.07,43.650002,44.32,44.014221,425200.0,2022-03-28,ABCB
185,45.34,46.41,45.139999,46.32,46.000423,745500.0,2022-03-29,ABCB
186,45.91,46.419998,44.599998,45.0,44.834721,734800.0,2022-03-30,ABCB
187,45.0,45.43,43.68,43.880001,43.718834,455500.0,2022-03-31,ABCB
188,44.439999,44.830002,42.689999,42.990002,42.832104,601400.0,2022-04-01,ABCB
189,42.959999,43.040001,42.049999,42.580002,42.423611,394700.0,2022-04-04,ABCB
190,42.630001,42.849998,41.540001,41.560001,41.407356,533000.0,2022-04-05,ABCB
191,41.900002,41.900002,40.560001,40.759998,40.610291,728100.0,2022-04-06,ABCB
192,41.34,41.450001,39.740002,40.48,40.331322,811100.0,2022-04-07,ABCB
193,40.740002,40.919998,39.959999,40.169998,40.022457,615100.0,2022-04-08,ABCB
194,40.060001,41.450001,40.060001,40.610001,40.460846,613300.0,2022-04-11,ABCB
195,40.77,41.32,40.09,40.310001,40.161945,490500.0,2022-04-12,ABCB
196,40.099998,41.290001,39.75,41.290001,41.138348,464400.0,2022-04-13,ABCB
197,41.240002,41.98,40.59,40.77,40.620255,649800.0,2022-04-14,ABCB
198,40.580002,40.880001,39.98,40.75,40.60033,588300.0,2022-04-18,ABCB
199,41.049999,42.470001,40.950001,42.360001,42.204418,520600.0,2022-04-19,ABCB
200,42.799999,43.369999,42.73,42.740002,42.583023,499000.0,2022-04-20,ABCB
201,43.200001,43.560001,42.029999,42.439999,42.284122,607900.0,2022-04-21,ABCB
202,42.380001,42.630001,41.09,41.220001,41.068604,520100.0,2022-04-22,ABCB
203,40.700001,41.23,39.68,41.209999,41.05864,552800.0,2022-04-25,ABCB
204,40.610001,40.900002,39.669998,39.720001,39.574112,601500.0,2022-04-26,ABCB
205,40.439999,43.040001,39.970001,42.110001,41.955334,1243700.0,2022-04-27,ABCB
206,42.48,42.779999,41.439999,42.32,42.164562,374500.0,2022-04-28,ABCB
207,42.310001,42.830002,41.5,41.700001,41.546841,559000.0,2022-04-29,ABCB
208,42.0,43.150002,41.380001,42.990002,42.832104,550000.0,2022-05-02,ABCB
209,43.0,43.610001,42.59,43.150002,42.991516,344000.0,2022-05-03,ABCB
210,43.279999,44.720001,42.889999,44.549999,44.386372,363100.0,2022-05-04,ABCB
211,43.990002,44.110001,42.669998,43.439999,43.280449,282500.0,2022-05-05,ABCB
212,43.360001,43.610001,42.130001,42.880001,42.722507,476200.0,2022-05-06,ABCB
213,42.400002,43.619999,42.349998,42.889999,42.732468,351700.0,2022-05-09,ABCB
214,43.16,43.619999,41.380001,42.16,42.00515,483300.0,2022-05-10,ABCB
215,42.200001,43.040001,41.540001,41.689999,41.536877,295700.0,2022-05-11,ABCB
216,41.529999,42.57,41.25,42.5,42.343903,558600.0,2022-05-12,ABCB
217,43.040001,43.349998,42.34,42.779999,42.622871,398300.0,2022-05-13,ABCB
218,42.450001,42.970001,41.889999,42.450001,42.294086,400200.0,2022-05-16,ABCB
219,43.34,44.41,43.209999,44.330002,44.167183,358400.0,2022-05-17,ABCB
220,43.540001,43.919998,42.5,42.860001,42.702579,557500.0,2022-05-18,ABCB
221,42.169998,43.099998,42.16,42.389999,42.234306,589000.0,2022-05-19,ABCB
222,42.689999,43.09,41.740002,43.009998,42.852028,456500.0,2022-05-20,ABCB
223,43.700001,44.209999,43.060001,43.610001,43.449825,384300.0,2022-05-23,ABCB
224,43.529999,43.849998,42.299999,43.599998,43.439861,275800.0,2022-05-24,ABCB
225,43.709999,44.57,43.509998,44.130001,43.967915,246600.0,2022-05-25,ABCB
226,44.349998,45.18,44.349998,45.009998,44.844681,181400.0,2022-05-26,ABCB
227,44.990002,46.080002,44.82,46.060001,45.890827,279900.0,2022-05-27,ABCB
228,45.57,45.889999,44.869999,45.59,45.422554,372100.0,2022-05-31,ABCB
229,45.68,45.709999,44.290001,45.009998,44.844681,220000.0,2022-06-01,ABCB
230,45.040001,45.93,44.740002,45.889999,45.721451,192700.0,2022-06-02,ABCB
231,45.779999,46.080002,45.240002,45.68,45.512222,219400.0,2022-06-03,ABCB
232,46.130001,46.279999,44.790001,45.700001,45.53215,208300.0,2022-06-06,ABCB
233,45.310001,46.040001,45.060001,45.970001,45.801159,214200.0,2022-06-07,ABCB
234,45.66,45.66,44.66,45.040001,44.874573,185500.0,2022-06-08,ABCB
235,44.459999,45.040001,43.48,43.540001,43.380081,302900.0,2022-06-09,ABCB
236,42.75,43.349998,42.02,42.419998,42.264194,353200.0,2022-06-10,ABCB
237,41.470001,42.810001,40.849998,41.209999,41.05864,390100.0,2022-06-13,ABCB
238,41.450001,43.369999,40.48,41.849998,41.696289,288300.0,2022-06-14,ABCB
239,42.060001,43.07,41.349998,41.740002,41.586697,384500.0,2022-06-15,ABCB
240,41.189999,41.240002,39.59,39.73,39.584076,463700.0,2022-06-16,ABCB
241,40.549999,40.970001,39.740002,40.029999,39.882973,750600.0,2022-06-17,ABCB
242,41.119999,41.610001,40.310001,41.400002,41.247944,512800.0,2022-06-21,ABCB
243,41.740002,41.740002,40.240002,40.990002,40.839451,263600.0,2022-06-22,ABCB
244,41.080002,41.23,39.77,40.299999,40.151981,245900.0,2022-06-23,ABCB
245,40.470001,41.48,40.419998,41.23,41.078568,812300.0,2022-06-24,ABCB
246,41.650002,41.779999,40.880001,41.169998,41.018784,411400.0,2022-06-27,ABCB
247,41.610001,42.009998,40.639999,40.84,40.689999,284900.0,2022-06-28,ABCB
248,40.849998,40.849998,39.650002,40.200001,40.200001,356500.0,2022-06-29,ABCB
249,39.529999,40.669998,39.369999,40.18,40.18,424800.0,2022-06-30,ABCB
250,39.869999,41.080002,39.68,40.84,40.84,454600.0,2022-07-01,ABCB
251,40.080002,41.259998,39.549999,41.23,41.23,510600.0,2022-07-05,ABCB
